comp,season,matchid,minute,card,team.id,team.name,player.id,player.name
CL,2018,247778,82,YELLOW_CARD,613,Fenerbahçe SK,30626,Mehmet Ekici
CL,2018,247778,90,YELLOW_CARD,613,Fenerbahçe SK,30629,Eljif Elmas
CL,2018,248395,19,YELLOW_CARD,1877,FC Red Bull Salzburg,9449,Zlatko Junuzović
CL,2018,248395,28,YELLOW_CARD,7285,KF Shkëndija 79,67765,Mevlan Murati
CL,2018,248395,83,YELLOW_RED_CARD,1877,FC Red Bull Salzburg,9449,Zlatko Junuzović
CL,2018,248395,90,YELLOW_CARD,7285,KF Shkëndija 79,76229,Valjmir Nafu
CL,2018,247782,19,YELLOW_CARD,754,FK Spartak Moskva,8912,Samuel Gigot
CL,2018,247782,40,YELLOW_CARD,754,FK Spartak Moskva,3682,Roman Zobnin
CL,2018,247782,58,YELLOW_CARD,6146,PAOK FC,43508,Omar El Kaddouri
CL,2018,247782,69,YELLOW_CARD,6146,PAOK FC,43492,Alexandros Paschalakis
CL,2018,247782,69,YELLOW_CARD,6146,PAOK FC,16161,Yevhen Khacheridi
CL,2018,247782,72,YELLOW_CARD,754,FK Spartak Moskva,16136,Aleksandr Lomovitski
CL,2018,247782,77,YELLOW_CARD,6146,PAOK FC,43509,Maurício
CL,2018,247782,83,YELLOW_CARD,754,FK Spartak Moskva,16144,Fernando
CL,2018,247772,14,YELLOW_CARD,1899,PAE AEK,15815,Viktor Klonaridis
CL,2018,247772,49,YELLOW_CARD,732,Celtic FC,16068,Kristoffer Ajer
CL,2018,247772,50,YELLOW_CARD,1899,PAE AEK,15818,Kostas Galanopoulos
CL,2018,247772,57,YELLOW_RED_CARD,1899,PAE AEK,15818,Kostas Galanopoulos
CL,2018,247772,58,YELLOW_RED_CARD,1899,PAE AEK,15818,Kostas Galanopoulos
CL,2018,247772,68,YELLOW_CARD,1899,PAE AEK,2452,Marios Oikonomou
CL,2018,247772,68,YELLOW_CARD,1899,PAE AEK,2452,Marios Oikonomou
CL,2018,247781,38,YELLOW_CARD,930,SK Slavia Praha,15728,Josef Hušbauer
CL,2018,247781,39,YELLOW_CARD,930,SK Slavia Praha,15741,Přemysl Kovář
CL,2018,247781,45,YELLOW_CARD,930,SK Slavia Praha,16217,Miroslav Stoch
CL,2018,247781,86,YELLOW_CARD,930,SK Slavia Praha,15731,Jan Bořil
CL,2018,247781,89,YELLOW_CARD,930,SK Slavia Praha,62631,Vladimir Coufal
CL,2018,247781,90,YELLOW_CARD,930,SK Slavia Praha,15730,Michal Frydrych
CL,2018,248394,32,YELLOW_CARD,611,Qarabağ Ağdam FK,76328,Innocent Emeghara
CL,2018,248394,39,YELLOW_CARD,611,Qarabağ Ağdam FK,15060,Qara Qarayev
CL,2018,248394,62,YELLOW_CARD,611,Qarabağ Ağdam FK,57970,Simeon Slavchev
CL,2018,248394,77,YELLOW_RED_CARD,611,Qarabağ Ağdam FK,76328,Innocent Emeghara
CL,2018,248394,81,YELLOW_CARD,611,Qarabağ Ağdam FK,15056,Rəşad Fərhad Sadıqov
CL,2018,248394,90,YELLOW_CARD,748,FK BATE Borisov,15421,Dzyanis Shcharbitski
CL,2018,247783,22,YELLOW_CARD,754,FK Spartak Moskva,16144,Fernando
CL,2018,247783,25,YELLOW_CARD,6146,PAOK FC,43502,Léo Matos
CL,2018,247783,33,YELLOW_CARD,754,FK Spartak Moskva,16152,Luiz Adriano
CL,2018,247783,34,YELLOW_CARD,6146,PAOK FC,43492,Alexandros Paschalakis
CL,2018,247783,37,YELLOW_CARD,754,FK Spartak Moskva,16131,Georgii Dzhikiya
CL,2018,247783,37,YELLOW_CARD,6146,PAOK FC,43508,Omar El Kaddouri
CL,2018,247783,86,YELLOW_CARD,754,FK Spartak Moskva,3682,Roman Zobnin
CL,2018,248392,44,YELLOW_CARD,1884,Astana FK,15205,Evgeny Postnikov
CL,2018,248392,55,YELLOW_CARD,1884,Astana FK,15629,Sergiy Maliy
CL,2018,248397,65,YELLOW_CARD,749,Malmö FF,16093,Johan Dahlin
CL,2018,248397,67,YELLOW_CARD,5961,MOL Fehérvár FC,63092,Danko Lazović
CL,2018,248397,78,YELLOW_CARD,749,Malmö FF,8918,Anders Christiansen
CL,2018,248397,80,YELLOW_CARD,5961,MOL Fehérvár FC,63240,István Kovács
CL,2018,248397,89,YELLOW_CARD,5961,MOL Fehérvár FC,63095,Máté Pátkai
CL,2018,248397,90,YELLOW_CARD,5961,MOL Fehérvár FC,63280,Szabolcs Huszti
CL,2018,247773,42,YELLOW_CARD,1899,PAE AEK,15802,Marko Livaja
CL,2018,247773,53,YELLOW_CARD,1899,PAE AEK,15804,Rodrigo Galo
CL,2018,247773,68,YELLOW_CARD,732,Celtic FC,15610,Scott Brown
CL,2018,247773,79,YELLOW_CARD,732,Celtic FC,15609,Leigh Griffiths
CL,2018,247773,90,YELLOW_CARD,1899,PAE AEK,15797,Petros Mantalos
CL,2018,247779,22,YELLOW_CARD,613,Fenerbahçe SK,30629,Eljif Elmas
CL,2018,247779,53,YELLOW_CARD,1903,Sport Lisboa e Benfica,42871,Odisseas Vlachodimos
CL,2018,247779,56,YELLOW_CARD,1903,Sport Lisboa e Benfica,16745,Eduardo Salvio
CL,2018,247779,63,YELLOW_CARD,1903,Sport Lisboa e Benfica,10183,Rúben Dias
CL,2018,247779,83,YELLOW_CARD,1903,Sport Lisboa e Benfica,16754,Pizzi
CL,2018,247779,90,YELLOW_CARD,613,Fenerbahçe SK,30508,Şener Özbayraklı
CL,2018,248396,33,YELLOW_CARD,7285,KF Shkëndija 79,67768,Mevlan Adili
CL,2018,248396,61,YELLOW_CARD,1877,FC Red Bull Salzburg,16344,Xaver Schlager
CL,2018,248396,62,YELLOW_CARD,1877,FC Red Bull Salzburg,15101,Munas Dabbur
CL,2018,248396,73,YELLOW_CARD,7285,KF Shkëndija 79,67763,Egzon Bejtulai
CL,2018,248396,81,YELLOW_CARD,1877,FC Red Bull Salzburg,15103,Diadié Samassékou
CL,2018,248396,90,YELLOW_CARD,7285,KF Shkëndija 79,15363,Visar Musliu
CL,2018,247775,19,YELLOW_CARD,7288,FC Spartak Trnava,67852,Boris Godál
CL,2018,247775,28,YELLOW_CARD,7283,FK Crvena Zvezda,15832,El Fardou Ben Nabouhane
CL,2018,247775,35,YELLOW_CARD,7288,FC Spartak Trnava,15786,Marek Bakoš
CL,2018,247775,38,YELLOW_CARD,7283,FK Crvena Zvezda,67690,Filip Stojković
CL,2018,247775,60,YELLOW_CARD,7283,FK Crvena Zvezda,30506,Nikola Stojiljković
CL,2018,247775,66,YELLOW_CARD,7288,FC Spartak Trnava,67849,Martin Tóth
CL,2018,247775,72,YELLOW_CARD,7283,FK Crvena Zvezda,3410,Miloš Degenek
CL,2018,247775,73,YELLOW_CARD,7283,FK Crvena Zvezda,3410,Miloš Degenek
CL,2018,247775,86,YELLOW_CARD,7283,FK Crvena Zvezda,67702,Milan Pavkov
CL,2018,247775,90,YELLOW_CARD,7288,FC Spartak Trnava,67860,Anton Sloboda
CL,2018,247775,94,YELLOW_CARD,7288,FC Spartak Trnava,64072,Erik Grendel
CL,2018,247775,99,YELLOW_CARD,7283,FK Crvena Zvezda,10190,Nemanja Radonjić
CL,2018,247775,117,YELLOW_CARD,7288,FC Spartak Trnava,67855,Ivan Hladík
CL,2018,247777,76,YELLOW_CARD,1866,Royal Standard de Liège,9250,Paul-José Mpoku
CL,2018,249991,55,YELLOW_CARD,1877,FC Red Bull Salzburg,15704,Amadou Haïdara
CL,2018,249991,90,YELLOW_CARD,1877,FC Red Bull Salzburg,15100,Takumi Minamino
CL,2018,249991,90,YELLOW_CARD,1877,FC Red Bull Salzburg,15101,Munas Dabbur
CL,2018,249993,52,YELLOW_CARD,1903,Sport Lisboa e Benfica,37557,Gedson
CL,2018,249993,71,YELLOW_CARD,6146,PAOK FC,43510,Vieirinha
CL,2018,249993,83,YELLOW_CARD,1903,Sport Lisboa e Benfica,16740,André Almeida
CL,2018,249993,84,YELLOW_CARD,6146,PAOK FC,43500,Dimitris Pelkas
CL,2018,249993,89,YELLOW_CARD,6146,PAOK FC,3764,Amr Warda
CL,2018,249523,18,YELLOW_CARD,674,PSV,7452,Luuk de Jong
CL,2018,249523,38,YELLOW_CARD,748,FK BATE Borisov,40997,Yahor Filipenka
CL,2018,249523,40,YELLOW_CARD,748,FK BATE Borisov,15416,Ihar Stasevich
CL,2018,249523,83,YELLOW_CARD,748,FK BATE Borisov,15417,Alyaksey Ryas
CL,2018,249523,86,YELLOW_CARD,674,PSV,3306,Hirving Lozano
CL,2018,249523,90,YELLOW_CARD,674,PSV,67965,Jordan Teze
CL,2018,249995,23,YELLOW_CARD,5961,MOL Fehérvár FC,63280,Szabolcs Huszti
CL,2018,249995,25,YELLOW_CARD,1899,PAE AEK,15815,Viktor Klonaridis
CL,2018,249995,25,YELLOW_CARD,5961,MOL Fehérvár FC,63092,Danko Lazović
CL,2018,249995,31,YELLOW_CARD,5961,MOL Fehérvár FC,63096,Loïc Nego
CL,2018,249995,37,YELLOW_CARD,1899,PAE AEK,15818,Kostas Galanopoulos
CL,2018,249995,53,RED_CARD,1899,PAE AEK,16675,Tasos Bakasetas
CL,2018,249997,21,YELLOW_CARD,678,AFC Ajax,7572,Klaas-Jan Huntelaar
CL,2018,249997,24,YELLOW_CARD,842,FK Dynamo Kyiv,3531,Tomasz Kędziora
CL,2018,249997,38,YELLOW_CARD,842,FK Dynamo Kyiv,16169,Denys Harmash
CL,2018,249997,40,YELLOW_CARD,842,FK Dynamo Kyiv,16169,Denys Harmash
CL,2018,249997,70,YELLOW_CARD,678,AFC Ajax,3208,Nicolás Tagliafico
CL,2018,249524,14,YELLOW_CARD,1871,BSC Young Boys,16272,Sékou Sanogo
CL,2018,249524,42,YELLOW_CARD,755,GNK Dinamo Zagreb,8528,Kévin Théophile-Catherine
CL,2018,249524,66,YELLOW_CARD,755,GNK Dinamo Zagreb,3481,Mario Gavranović
CL,2018,249524,67,YELLOW_CARD,755,GNK Dinamo Zagreb,3481,Mario Gavranović
CL,2018,249996,7,YELLOW_CARD,5961,MOL Fehérvár FC,15345,Boban Nikolov
CL,2018,249996,38,YELLOW_CARD,5961,MOL Fehérvár FC,63096,Loïc Nego
CL,2018,249996,42,YELLOW_CARD,5961,MOL Fehérvár FC,63093,Anel Hadžić
CL,2018,249996,47,YELLOW_CARD,5961,MOL Fehérvár FC,57208,Attila Fiola
CL,2018,249996,80,RED_CARD,1899,PAE AEK,15816,Hélder Lopes
CL,2018,249996,80,YELLOW_CARD,1899,PAE AEK,15806,André Simões
CL,2018,249996,90,YELLOW_CARD,5961,MOL Fehérvár FC,57211,Roland Juhász
CL,2018,249996,90,YELLOW_CARD,5961,MOL Fehérvár FC,63092,Danko Lazović
CL,2018,249998,14,YELLOW_CARD,842,FK Dynamo Kyiv,3531,Tomasz Kędziora
CL,2018,249998,34,YELLOW_CARD,678,AFC Ajax,3707,Hakim Ziyech
CL,2018,249998,54,YELLOW_CARD,842,FK Dynamo Kyiv,16170,Serhii Sydorchuk
CL,2018,249998,70,YELLOW_CARD,842,FK Dynamo Kyiv,16177,Mykola Shaparenko
CL,2018,249998,87,YELLOW_CARD,678,AFC Ajax,3444,Dušan Tadić
CL,2018,249525,38,YELLOW_CARD,755,GNK Dinamo Zagreb,16581,Marin Leovac
CL,2018,249525,57,YELLOW_CARD,1871,BSC Young Boys,16272,Sékou Sanogo
CL,2018,249525,90,YELLOW_CARD,755,GNK Dinamo Zagreb,23134,Petar Stojanovič
CL,2018,249525,90,YELLOW_CARD,1871,BSC Young Boys,16278,Nicolas Ngamaleu
CL,2018,249992,63,YELLOW_CARD,7283,FK Crvena Zvezda,67700,Nenad Krstičić
CL,2018,249992,63,YELLOW_CARD,1877,FC Red Bull Salzburg,15110,Marin Pongračić
CL,2018,249992,75,YELLOW_CARD,7283,FK Crvena Zvezda,67690,Filip Stojković
CL,2018,249992,81,YELLOW_CARD,1877,FC Red Bull Salzburg,16344,Xaver Schlager
CL,2018,249992,89,YELLOW_CARD,7283,FK Crvena Zvezda,67702,Milan Pavkov
CL,2018,249992,90,YELLOW_CARD,1877,FC Red Bull Salzburg,15101,Munas Dabbur
CL,2018,249994,1,YELLOW_CARD,1903,Sport Lisboa e Benfica,16740,André Almeida
CL,2018,249994,8,YELLOW_CARD,6146,PAOK FC,43502,Léo Matos
CL,2018,249994,33,YELLOW_CARD,6146,PAOK FC,43509,Maurício
CL,2018,249994,34,YELLOW_CARD,1903,Sport Lisboa e Benfica,16738,Jardel
CL,2018,249994,49,YELLOW_CARD,6146,PAOK FC,43495,Fernando Varela
CL,2018,249994,75,YELLOW_CARD,6146,PAOK FC,43500,Dimitris Pelkas
CL,2018,249994,76,YELLOW_RED_CARD,6146,PAOK FC,43502,Léo Matos
CL,2018,249994,84,YELLOW_CARD,6146,PAOK FC,43503,Evgen Shakhov
CL,2018,249526,47,YELLOW_CARD,748,FK BATE Borisov,15420,Nemanja Milunović
CL,2018,249526,59,YELLOW_CARD,748,FK BATE Borisov,15417,Alyaksey Ryas
CL,2018,249526,82,YELLOW_CARD,674,PSV,7646,Angeliño
CL,2018,250681,30,YELLOW_CARD,674,PSV,7548,Nick Viergever
CL,2018,250681,55,YELLOW_CARD,81,FC Barcelona,3361,Samuel Umtiti
CL,2018,250681,57,YELLOW_CARD,674,PSV,7452,Luuk de Jong
CL,2018,250681,79,YELLOW_RED_CARD,81,FC Barcelona,3361,Samuel Umtiti
CL,2018,250682,21,YELLOW_CARD,108,FC Internazionale Milano,2007,Milan Škriniar
CL,2018,250682,38,YELLOW_CARD,73,Tottenham Hotspur FC,3733,Davinson Sánchez
CL,2018,250682,43,YELLOW_CARD,108,FC Internazionale Milano,2004,Ivan Perišić
CL,2018,250682,51,YELLOW_CARD,73,Tottenham Hotspur FC,3646,Jan Vertonghen
CL,2018,250682,82,YELLOW_CARD,73,Tottenham Hotspur FC,7991,Michel Vorm
CL,2018,250669,11,YELLOW_CARD,548,AS Monaco FC,3739,Radamel Falcao
CL,2018,250669,48,YELLOW_CARD,78,Club Atlético de Madrid,115,José Maria Giménez
CL,2018,250669,52,YELLOW_CARD,548,AS Monaco FC,3362,Djibril Sidibé
CL,2018,250669,78,YELLOW_CARD,548,AS Monaco FC,8759,Adama Traoré
CL,2018,250669,90,YELLOW_CARD,78,Club Atlético de Madrid,113,Diego Costa
CL,2018,250670,19,YELLOW_CARD,4,BV Borussia 09 Dortmund,144,Julian Weigl
CL,2018,250670,90,YELLOW_CARD,4,BV Borussia 09 Dortmund,6487,Shinji Kagawa
CL,2018,250693,27,YELLOW_CARD,64,Liverpool FC,7869,Virgil van Dijk
CL,2018,250693,45,YELLOW_CARD,524,Paris Saint-Germain FC,3650,Thomas Meunier
CL,2018,250694,17,YELLOW_CARD,113,SSC Napoli,2096,Allan
CL,2018,250694,37,YELLOW_CARD,7283,FK Crvena Zvezda,67700,Nenad Krstičić
CL,2018,250694,55,YELLOW_CARD,7283,FK Crvena Zvezda,3410,Miloš Degenek
CL,2018,250694,57,YELLOW_CARD,113,SSC Napoli,2085,Albiol
CL,2018,250694,90,YELLOW_CARD,113,SSC Napoli,2105,Arkadiusz Milik
CL,2018,250694,90,YELLOW_CARD,113,SSC Napoli,2090,Mário Rui
CL,2018,250705,27,YELLOW_CARD,6,FC Schalke 04,3483,Breel Embolo
CL,2018,250705,53,YELLOW_CARD,6,FC Schalke 04,319,Mark Uth
CL,2018,250705,78,YELLOW_CARD,503,FC Porto,3296,Jesús Corona
CL,2018,250705,86,YELLOW_CARD,503,FC Porto,3294,Héctor Herrera
CL,2018,250706,23,YELLOW_CARD,5455,FK Lokomotiv Moskva,3549,Vedran Ćorluka
CL,2018,250706,24,YELLOW_CARD,5455,FK Lokomotiv Moskva,3549,Vedran Ćorluka
CL,2018,250706,42,YELLOW_CARD,610,Galatasaray SK,3629,Badou Ndiaye
CL,2018,250706,60,YELLOW_CARD,5455,FK Lokomotiv Moskva,3387,Brian Idowu
CL,2018,250706,72,YELLOW_CARD,610,Galatasaray SK,30557,Fernando
CL,2018,250706,87,YELLOW_RED_CARD,610,Galatasaray SK,3629,Badou Ndiaye
CL,2018,250706,88,YELLOW_CARD,5455,FK Lokomotiv Moskva,36173,Igor Denisov
CL,2018,250706,90,YELLOW_CARD,5455,FK Lokomotiv Moskva,36176,Guilherme
CL,2018,250717,72,YELLOW_CARD,1899,PAE AEK,56631,Alef
CL,2018,250717,74,YELLOW_CARD,678,AFC Ajax,7559,Frenkie de Jong
CL,2018,250717,74,YELLOW_CARD,1899,PAE AEK,15797,Petros Mantalos
CL,2018,250717,74,YELLOW_CARD,678,AFC Ajax,3707,Hakim Ziyech
CL,2018,250717,75,YELLOW_CARD,678,AFC Ajax,3707,Hakim Ziyech
CL,2018,250717,88,YELLOW_CARD,678,AFC Ajax,3208,Nicolás Tagliafico
CL,2018,250729,29,YELLOW_CARD,2,TSG 1899 Hoffenheim,404,Florian Grillitsch
CL,2018,250729,30,YELLOW_CARD,2,TSG 1899 Hoffenheim,404,Florian Grillitsch
CL,2018,250729,45,YELLOW_CARD,1887,FK Shakhtar Donetsk,16186,Júnior Moraes
CL,2018,250729,52,YELLOW_CARD,1887,FK Shakhtar Donetsk,16481,Alan Patrick
CL,2018,250729,77,YELLOW_CARD,1887,FK Shakhtar Donetsk,16470,Yaroslav Rakitskii
CL,2018,250718,18,YELLOW_CARD,5,FC Bayern München,359,Joshua Kimmich
CL,2018,250718,22,YELLOW_CARD,1903,Sport Lisboa e Benfica,16744,Ljubomir Fejsa
CL,2018,250718,39,YELLOW_CARD,1903,Sport Lisboa e Benfica,16738,Jardel
CL,2018,250718,52,YELLOW_CARD,5,FC Bayern München,350,Mats Hummels
CL,2018,250730,77,YELLOW_CARD,523,Olympique Lyonnais,8464,Nabil Fekir
CL,2018,250730,90,YELLOW_CARD,65,Manchester City FC,7891,Sergio Agüero
CL,2018,250730,90,YELLOW_CARD,523,Olympique Lyonnais,8467,Bertrand Traoré
CL,2018,250741,23,YELLOW_CARD,86,Real Madrid CF,3192,Sergio Ramos
CL,2018,250741,44,YELLOW_CARD,100,AS Roma,1810,Daniele De Rossi
CL,2018,250741,76,YELLOW_CARD,100,AS Roma,1822,Edin Džeko
CL,2018,250742,4,YELLOW_CARD,1900,PFC CSKA Moskva,35792,Dmitrii Efremov
CL,2018,250742,68,YELLOW_CARD,1900,PFC CSKA Moskva,49468,Ilzat Akhmetov
CL,2018,250742,73,YELLOW_CARD,1900,PFC CSKA Moskva,74688,Jaka Bijol
CL,2018,250742,80,YELLOW_CARD,1881,FC Viktoria Plzeň,16391,Roman Hubník
CL,2018,250742,82,YELLOW_CARD,1900,PFC CSKA Moskva,31141,Arnór Sigurðsson
CL,2018,250742,82,YELLOW_CARD,1881,FC Viktoria Plzeň,15771,Patrik Hrošovský
CL,2018,250742,86,YELLOW_CARD,1900,PFC CSKA Moskva,1367,Rodrigo Becão
CL,2018,250742,88,YELLOW_CARD,1881,FC Viktoria Plzeň,15784,Jakub Řezníček
CL,2018,250742,90,YELLOW_CARD,1881,FC Viktoria Plzeň,15764,David Limberský
CL,2018,250742,90,YELLOW_CARD,1881,FC Viktoria Plzeň,16394,Jan Kovařík
CL,2018,250753,29,RED_CARD,109,Juventus FC,44,Cristiano Ronaldo
CL,2018,250753,43,YELLOW_CARD,95,Valencia CF,3198,Dani Parejo
CL,2018,250753,44,YELLOW_CARD,95,Valencia CF,3198,Dani Parejo
CL,2018,250753,50,YELLOW_CARD,95,Valencia CF,33144,Jeison Murillo
CL,2018,250753,54,YELLOW_CARD,95,Valencia CF,33143,Rúben Vezo
CL,2018,250753,59,YELLOW_CARD,109,Juventus FC,2028,Alex Sandro
CL,2018,250753,81,YELLOW_CARD,109,Juventus FC,2022,Wojciech Szczęsny
CL,2018,250753,90,YELLOW_CARD,109,Juventus FC,2027,Daniele Rugani
CL,2018,250754,49,YELLOW_CARD,66,Manchester United FC,3232,Fred
CL,2018,250754,82,YELLOW_CARD,1871,BSC Young Boys,16280,Roger Assalé
CL,2018,250731,12,YELLOW_CARD,65,Manchester City FC,3205,Nicolás Otamendi
CL,2018,250731,36,YELLOW_CARD,65,Manchester City FC,3227,Fernandinho
CL,2018,250731,57,YELLOW_CARD,2,TSG 1899 Hoffenheim,313,Kerem Demirbay
CL,2018,250731,66,YELLOW_CARD,65,Manchester City FC,3311,Kyle Walker
CL,2018,250731,90,YELLOW_CARD,65,Manchester City FC,7891,Sergio Agüero
CL,2018,250755,24,YELLOW_CARD,1871,BSC Young Boys,16271,Leonardo Bertone
CL,2018,250755,41,YELLOW_CARD,1871,BSC Young Boys,16272,Sékou Sanogo
CL,2018,250755,75,YELLOW_CARD,1871,BSC Young Boys,40632,Mohamed Aly Camara
CL,2018,250755,78,YELLOW_RED_CARD,1871,BSC Young Boys,40632,Mohamed Aly Camara
CL,2018,250719,21,YELLOW_CARD,678,AFC Ajax,7556,Donny van de Beek
CL,2018,250719,40,YELLOW_CARD,5,FC Bayern München,355,Javi Martínez
CL,2018,250719,51,YELLOW_CARD,678,AFC Ajax,7899,Daley Blind
CL,2018,250719,78,YELLOW_CARD,5,FC Bayern München,365,James Rodríguez
CL,2018,250719,88,YELLOW_CARD,5,FC Bayern München,311,Serge Gnabry
CL,2018,250720,8,YELLOW_CARD,1903,Sport Lisboa e Benfica,10183,Rúben Dias
CL,2018,250720,34,YELLOW_CARD,1899,PAE AEK,8414,Ezequiel Ponce
CL,2018,250720,40,YELLOW_CARD,1899,PAE AEK,16675,Tasos Bakasetas
CL,2018,250720,45,YELLOW_RED_CARD,1903,Sport Lisboa e Benfica,10183,Rúben Dias
CL,2018,250720,79,YELLOW_CARD,1903,Sport Lisboa e Benfica,16740,André Almeida
CL,2018,250720,90,YELLOW_CARD,1903,Sport Lisboa e Benfica,16739,Alejandro Grimaldo
CL,2018,250732,46,YELLOW_CARD,523,Olympique Lyonnais,8464,Nabil Fekir
CL,2018,250743,51,YELLOW_CARD,1881,FC Viktoria Plzeň,16388,Lukáš Hejda
CL,2018,250743,88,YELLOW_CARD,100,AS Roma,1826,Patrik Schick
CL,2018,250744,66,YELLOW_CARD,1900,PFC CSKA Moskva,74688,Jaka Bijol
CL,2018,250744,90,YELLOW_CARD,1900,PFC CSKA Moskva,49368,Ivan Oblyakov
CL,2018,250744,90,RED_CARD,1900,PFC CSKA Moskva,3665,Igor Akinfeev
CL,2018,250744,90,YELLOW_CARD,1900,PFC CSKA Moskva,3665,Igor Akinfeev
CL,2018,250744,90,YELLOW_RED_CARD,1900,PFC CSKA Moskva,3665,Igor Akinfeev
CL,2018,250756,21,YELLOW_CARD,95,Valencia CF,11572,Francis Coquelin
CL,2018,250756,32,YELLOW_CARD,95,Valencia CF,3200,Rodrigo
CL,2018,250756,45,YELLOW_CARD,95,Valencia CF,3198,Dani Parejo
CL,2018,250756,85,YELLOW_CARD,95,Valencia CF,15881,Cristiano Piccini
CL,2018,250756,86,YELLOW_CARD,66,Manchester United FC,3662,Romelu Lukaku
CL,2018,250756,87,YELLOW_CARD,95,Valencia CF,33146,José Gaya
CL,2018,250756,90,YELLOW_CARD,95,Valencia CF,33149,Geoffrey Kondogbia
CL,2018,250695,68,YELLOW_CARD,7283,FK Crvena Zvezda,67690,Filip Stojković
CL,2018,250695,75,YELLOW_CARD,7283,FK Crvena Zvezda,67702,Milan Pavkov
CL,2018,250707,18,YELLOW_CARD,6,FC Schalke 04,6713,Omar Mascarell
CL,2018,250707,19,YELLOW_CARD,5455,FK Lokomotiv Moskva,2031,Benedikt Höwedes
CL,2018,250707,43,YELLOW_CARD,5455,FK Lokomotiv Moskva,36178,Saba Kvirkvelia
CL,2018,250707,45,YELLOW_CARD,5455,FK Lokomotiv Moskva,3685,Vladislav Ignatjev
CL,2018,250707,52,YELLOW_CARD,6,FC Schalke 04,6507,Weston McKennie
CL,2018,250672,27,YELLOW_CARD,851,Club Brugge KV,9326,Mats Rits
CL,2018,250672,36,YELLOW_CARD,78,Club Atlético de Madrid,115,José Maria Giménez
CL,2018,250672,81,YELLOW_CARD,851,Club Brugge KV,73215,Loïs Openda
CL,2018,250672,85,YELLOW_CARD,78,Club Atlético de Madrid,3365,Lucas Hernández
CL,2018,250683,14,YELLOW_CARD,73,Tottenham Hotspur FC,3648,Toby Alderweireld
CL,2018,250683,41,YELLOW_CARD,73,Tottenham Hotspur FC,8000,Victor Wanyama
CL,2018,250683,43,YELLOW_CARD,73,Tottenham Hotspur FC,8005,Erik Lamela
CL,2018,250683,59,YELLOW_CARD,81,FC Barcelona,1148,Arthur
CL,2018,250683,71,YELLOW_CARD,81,FC Barcelona,10179,Busquets
CL,2018,250683,74,YELLOW_CARD,73,Tottenham Hotspur FC,8004,Harry Kane
CL,2018,250683,90,YELLOW_CARD,73,Tottenham Hotspur FC,3314,Eric Dier
CL,2018,250684,41,YELLOW_CARD,108,FC Internazionale Milano,1991,Samir Handanovič
CL,2018,250684,45,YELLOW_CARD,108,FC Internazionale Milano,1995,Danilo D'Ambrosio
CL,2018,250684,86,YELLOW_CARD,108,FC Internazionale Milano,2033,Kwadwo Asamoah
CL,2018,250696,25,YELLOW_CARD,113,SSC Napoli,2086,Kalidou Koulibaly
CL,2018,250696,45,YELLOW_CARD,64,Liverpool FC,7861,James Milner
CL,2018,250708,31,YELLOW_CARD,610,Galatasaray SK,30540,Ryan Donk
CL,2018,250708,42,YELLOW_CARD,503,FC Porto,1337,Éder Militão
CL,2018,250708,44,YELLOW_CARD,610,Galatasaray SK,30537,Serdar Aziz
CL,2018,250708,54,YELLOW_CARD,610,Galatasaray SK,30536,Martin Linnes
CL,2018,250708,58,YELLOW_CARD,503,FC Porto,15910,Otávio
CL,2018,250708,60,YELLOW_CARD,503,FC Porto,15909,Danilo Pereira
CL,2018,250708,90,YELLOW_CARD,610,Galatasaray SK,30539,Maicon
CL,2018,250757,8,YELLOW_CARD,95,Valencia CF,33145,Gabriel Paulista
CL,2018,250757,42,YELLOW_CARD,1871,BSC Young Boys,16268,Kevin Mbabu
CL,2018,250757,77,YELLOW_CARD,95,Valencia CF,33148,Carlos Soler
CL,2018,250722,9,YELLOW_CARD,1903,Sport Lisboa e Benfica,16738,Jardel
CL,2018,250722,22,YELLOW_CARD,678,AFC Ajax,7553,Noussair Mazraoui
CL,2018,250722,39,YELLOW_CARD,678,AFC Ajax,7544,André Onana
CL,2018,250722,49,YELLOW_CARD,678,AFC Ajax,3208,Nicolás Tagliafico
CL,2018,250722,64,YELLOW_CARD,1903,Sport Lisboa e Benfica,45824,Germán Conti
CL,2018,250722,72,YELLOW_CARD,1903,Sport Lisboa e Benfica,16745,Eduardo Salvio
CL,2018,250722,86,YELLOW_CARD,1903,Sport Lisboa e Benfica,3482,Haris Seferović
CL,2018,250733,86,YELLOW_CARD,523,Olympique Lyonnais,8460,Kenny Tete
CL,2018,250733,90,YELLOW_CARD,2,TSG 1899 Hoffenheim,313,Kerem Demirbay
CL,2018,250734,87,YELLOW_CARD,1887,FK Shakhtar Donetsk,16469,Serhii Kryvtsov
CL,2018,250734,90,YELLOW_CARD,65,Manchester City FC,3205,Nicolás Otamendi
CL,2018,250745,27,YELLOW_CARD,1881,FC Viktoria Plzeň,15764,David Limberský
CL,2018,250745,32,YELLOW_CARD,86,Real Madrid CF,66,Isco
CL,2018,250745,59,YELLOW_CARD,86,Real Madrid CF,47,Toni Kroos
CL,2018,250745,90,YELLOW_CARD,86,Real Madrid CF,3192,Sergio Ramos
CL,2018,250746,72,YELLOW_CARD,1900,PFC CSKA Moskva,16681,Kirill Nababkin
CL,2018,250746,88,YELLOW_CARD,1900,PFC CSKA Moskva,31141,Arnór Sigurðsson
