comp,season,matchid,minute,extraTime,goaltype,team.id,team.name,scorer.id,scorer.name,assist.id,assist.name
CL,2018,254908,70,,REGULAR,86,Real Madrid CF,52,Marco Asensio,51116,Reguilón
CL,2018,254908,72,,REGULAR,678,AFC Ajax,3458,Lasse Schöne,,
CL,2018,254898,2,,REGULAR,66,Manchester United FC,3662,Romelu Lukaku,,
CL,2018,254898,12,,REGULAR,524,Paris Saint-Germain FC,357,Juan Bernat,3374,Kylian Mbappé
CL,2018,254898,30,,REGULAR,66,Manchester United FC,3662,Romelu Lukaku,3331,Marcus Rashford
CL,2018,254898,90,4,PENALTY,66,Manchester United FC,3331,Marcus Rashford,,
CL,2018,254904,26,,REGULAR,503,FC Porto,15914,Tiquinho,15917,Moussa Maréga
CL,2018,254904,37,,PENALTY,100,AS Roma,1810,Daniele De Rossi,,
CL,2018,254904,52,,REGULAR,503,FC Porto,15917,Moussa Maréga,3296,Jesús Corona
CL,2018,254904,117,,PENALTY,503,FC Porto,15904,Alex Telles,,
CL,2018,254894,56,,REGULAR,65,Manchester City FC,3329,Raheem Sterling,3184,Leroy Sané
CL,2018,254894,71,,REGULAR,65,Manchester City FC,3254,Bernardo Silva,3184,Leroy Sané
CL,2018,254894,78,,REGULAR,65,Manchester City FC,7888,Phil Foden,3184,Leroy Sané
CL,2018,254894,84,,REGULAR,65,Manchester City FC,3236,Gabriel Jesus,3254,Bernardo Silva
CL,2018,254894,35,,PENALTY,65,Manchester City FC,7891,Sergio Agüero,,
CL,2018,254894,38,,REGULAR,65,Manchester City FC,7891,Sergio Agüero,3329,Raheem Sterling
CL,2018,254894,42,,REGULAR,65,Manchester City FC,3184,Leroy Sané,7889,Oleksandr Zinchenko
CL,2018,254896,27,,REGULAR,109,Juventus FC,44,Cristiano Ronaldo,2040,Federico Bernardeschi
CL,2018,254896,48,,REGULAR,109,Juventus FC,44,Cristiano Ronaldo,2000,João Cancelo
CL,2018,254896,86,,PENALTY,109,Juventus FC,44,Cristiano Ronaldo,,
CL,2018,254902,18,,PENALTY,81,FC Barcelona,3218,Lionel Messi,,
CL,2018,254902,31,,REGULAR,81,FC Barcelona,3228,Philippe Coutinho,3169,Luis Suárez
CL,2018,254902,58,,REGULAR,523,Olympique Lyonnais,8465,Lucas Tousart,,
CL,2018,254902,78,,REGULAR,81,FC Barcelona,3218,Lionel Messi,,
CL,2018,254902,81,,REGULAR,81,FC Barcelona,3190,Piqué,3218,Lionel Messi
CL,2018,254902,86,,REGULAR,81,FC Barcelona,3373,Ousmane Dembélé,3218,Lionel Messi
CL,2018,254906,26,,REGULAR,64,Liverpool FC,3626,Sadio Mané,7869,Virgil van Dijk
CL,2018,254906,39,,OWN,64,Liverpool FC,7865,Joël Matip,,
CL,2018,254906,69,,REGULAR,64,Liverpool FC,7869,Virgil van Dijk,7861,James Milner
CL,2018,254906,84,,REGULAR,64,Liverpool FC,3626,Sadio Mané,3754,Mohamed Salah
CL,2018,261007,5,,REGULAR,64,Liverpool FC,9547,Naby Keïta,3233,Roberto Firmino
CL,2018,261007,26,,REGULAR,64,Liverpool FC,3233,Roberto Firmino,,
CL,2018,261009,78,,REGULAR,73,Tottenham Hotspur FC,3343,Son Heungmin,,
CL,2018,261005,45,,REGULAR,109,Juventus FC,44,Cristiano Ronaldo,2000,João Cancelo
CL,2018,261005,46,,REGULAR,678,AFC Ajax,7571,David Neres,,
CL,2018,261011,12,,OWN,66,Manchester United FC,7898,Luke Shaw,,
CL,2018,261006,28,,REGULAR,109,Juventus FC,44,Cristiano Ronaldo,2036,Miralem Pjanić
CL,2018,261006,34,,REGULAR,678,AFC Ajax,7556,Donny van de Beek,3707,Hakim Ziyech
CL,2018,261006,67,,REGULAR,678,AFC Ajax,7549,Matthijs de Ligt,3458,Lasse Schöne
CL,2018,261012,16,,REGULAR,81,FC Barcelona,3218,Lionel Messi,,
CL,2018,261012,20,,REGULAR,81,FC Barcelona,3218,Lionel Messi,,
CL,2018,261012,61,,REGULAR,81,FC Barcelona,3228,Philippe Coutinho,3193,Jordi Alba
CL,2018,261008,26,,REGULAR,64,Liverpool FC,3626,Sadio Mané,3754,Mohamed Salah
CL,2018,261008,65,,REGULAR,64,Liverpool FC,3754,Mohamed Salah,7867,Trent Alexander-Arnold
CL,2018,261008,69,,REGULAR,503,FC Porto,1337,Éder Militão,15904,Alex Telles
CL,2018,261008,77,,REGULAR,64,Liverpool FC,3233,Roberto Firmino,3320,Jordan Henderson
CL,2018,261008,84,,REGULAR,64,Liverpool FC,7869,Virgil van Dijk,3626,Sadio Mané
CL,2018,261010,4,,REGULAR,65,Manchester City FC,3329,Raheem Sterling,3654,Kevin De Bruyne
CL,2018,261010,7,,REGULAR,73,Tottenham Hotspur FC,3343,Son Heungmin,,
CL,2018,261010,10,,REGULAR,73,Tottenham Hotspur FC,3343,Son Heungmin,3459,Christian Eriksen
CL,2018,261010,11,,REGULAR,65,Manchester City FC,3254,Bernardo Silva,7891,Sergio Agüero
CL,2018,261010,21,,REGULAR,65,Manchester City FC,3329,Raheem Sterling,3654,Kevin De Bruyne
CL,2018,261010,59,,REGULAR,65,Manchester City FC,7891,Sergio Agüero,3654,Kevin De Bruyne
CL,2018,261010,73,,REGULAR,73,Tottenham Hotspur FC,8007,Llorente,3312,Kieran Trippier
CL,2018,263558,15,,REGULAR,678,AFC Ajax,7556,Donny van de Beek,3707,Hakim Ziyech
CL,2018,263560,26,,REGULAR,81,FC Barcelona,3169,Luis Suárez,3193,Jordi Alba
CL,2018,263560,75,,REGULAR,81,FC Barcelona,3218,Lionel Messi,3169,Luis Suárez
CL,2018,263560,82,,REGULAR,81,FC Barcelona,3218,Lionel Messi,,
CL,2018,263561,7,,REGULAR,64,Liverpool FC,3663,Divock Origi,,
CL,2018,263561,54,,REGULAR,64,Liverpool FC,7871,Georginio Wijnaldum,,
CL,2018,263561,56,,REGULAR,64,Liverpool FC,7871,Georginio Wijnaldum,7955,Xherdan Shaqiri
CL,2018,263561,79,,REGULAR,64,Liverpool FC,3663,Divock Origi,7867,Trent Alexander-Arnold
CL,2018,263559,5,,REGULAR,678,AFC Ajax,7549,Matthijs de Ligt,3458,Lasse Schöne
CL,2018,263559,35,,REGULAR,678,AFC Ajax,3707,Hakim Ziyech,3444,Dušan Tadić
CL,2018,263559,55,,REGULAR,73,Tottenham Hotspur FC,8003,Lucas Moura,3324,Dele Alli
CL,2018,263559,59,,REGULAR,73,Tottenham Hotspur FC,8003,Lucas Moura,,
CL,2018,263559,90,6,REGULAR,73,Tottenham Hotspur FC,8003,Lucas Moura,3324,Dele Alli
CL,2018,263562,2,,PENALTY,64,Liverpool FC,3754,Mohamed Salah,,
CL,2018,263562,87,,REGULAR,64,Liverpool FC,3663,Divock Origi,7865,Joël Matip
CL,2019,266391,76,,REGULAR,1879,FC Santa Coloma,120151,Javier Camochu,,
CL,2019,266390,3,,REGULAR,8101,KF Feronikeli,119954,Mendurim Hoti,,
CL,2019,266392,52,,REGULAR,1879,FC Santa Coloma,14832,Chus Sosa,,
CL,2019,266392,58,,REGULAR,8101,KF Feronikeli,119953,Mevlan Zeka,,
CL,2019,266392,87,,REGULAR,8101,KF Feronikeli,120182,Kastriot Rexha,120181,Astrit Fazliu
